,type,rcvTime,pos,noise,spd,spd_noise,sendTime,sender,messageID,pos_noise,RSSI
221,3,10851.196506001472,"[3592.3617739472143, 5912.833694461014, 1.895]",,"[-1.170841905394883, -29.96967153421825, 0.0]","[0.0, 0.0, 0.0]",10851.196392976351,145.0,14149.0,"[0.0, 0.0, 0.0]",1.858010242285606e-08
222,2,10851.199999999999,"[3591.8397674109606, 5651.757360398784, 1.895]","[0.0, 0.0, 0.0]","[-1.473682540893341, 35.29585074448643, 0.0]","[0.0, 0.0, 0.0]",,,,,
223,3,10851.231556080618,"[3602.03614996916, 5522.938621563554, 1.895]",,"[-2.8987877988129482, 35.386554586864214, 0.0]","[0.0, 0.0, 0.0]",10851.231450251304,127.0,14197.0,"[0.0, 0.0, 0.0]",1.579075182425735e-09
224,3,10851.25760208123,"[3598.7803642172726, 5605.932364124273, 1.895]",,"[2.525547797190981, -30.002334862139772, 0.0]","[0.0, 0.0, 0.0]",10851.257493643789,109.0,14257.0,"[0.0, 0.0, 0.0]",8.21791693123634e-08
225,2,10851.3,"[3591.6922552510214, 5655.290392131016, 1.895]","[0.0, 0.0, 0.0]","[-1.476893941875344, 35.3727663125251, 0.0]","[0.0, 0.0, 0.0]",,,,,
226,3,10851.397378664604,"[3618.0565021183006, 5436.8976229770715, 1.895]",,"[3.9430865489978992, -31.83560804965245, 0.0]","[0.0, 0.0, 0.0]",10851.397268045694,97.0,14313.0,"[0.0, 0.0, 0.0]",2.27038090642646e-08
227,2,10851.4,"[3591.5446521021076, 5658.825603120437, 1.895]","[0.0, 0.0, 0.0]","[-1.4778049248458212, 35.394585067958666, 0.0]","[0.0, 0.0, 0.0]",,,,,
228,3,10851.438088752062,"[3608.938249460167, 6043.430271593089, 1.895]",,"[3.637170262956876, -29.358585304580924, 0.0]","[0.0, 0.0, 0.0]",10851.43797254567,85.0,14365.0,"[0.0, 0.0, 0.0]",2.110715708840547e-08
229,2,10851.5,"[3591.396987415473, 5662.362287986452, 1.895]","[0.0, 0.0, 0.0]","[-1.478421041420965, 35.40934154235821, 0.0]","[0.0, 0.0, 0.0]",,,,,
230,3,10851.567087388396,"[3602.5812640249073, 5560.779439704115, 1.895]",,"[2.535728738587598, -30.12327971744661, 0.0]","[0.0, 0.0, 0.0]",10851.566975898064,103.0,14417.0,"[0.0, 0.0, 0.0]",5.611109173525032e-08
231,3,10851.569707388671,"[3596.4902971609813, 5633.137297151482, 1.895]",,"[2.53245779013807, -30.084422369029536, 0.0]","[0.0, 0.0, 0.0]",10851.569601418032,115.0,14477.0,"[0.0, 0.0, 0.0]",8.570510842781767e-08
232,3,10851.599070226468,"[3593.554491265785, 5938.0498216413025, 1.895]",,"[-1.9913872206384182, -29.99890924189026, 0.0]","[0.0, 0.0, 0.0]",10851.598954017925,151.0,14537.0,"[0.0, 0.0, 0.0]",1.8411817252592052e-08
233,2,10851.6,"[3591.249264629139, 5665.900364385773, 1.895]","[0.0, 0.0, 0.0]","[-1.4790027364783112, 35.423273594533995, 0.0]","[0.0, 0.0, 0.0]",,,,,
234,2,10851.699999999999,"[3591.10207587557, 5669.425650282212, 1.895]","[0.0, 0.0, 0.0]","[-1.47365599248096, 35.29521488922257, 0.0]","[0.0, 0.0, 0.0]",,,,,
235,2,10851.8,"[3590.954629022831, 5672.957117855872, 1.895]","[0.0, 0.0, 0.0]","[-1.476240085214302, 35.35710593361114, 0.0]","[0.0, 0.0, 0.0]",,,,,
236,2,10851.9,"[3590.8073153203654, 5676.485396376218, 1.895]","[0.0, 0.0, 0.0]","[-1.474906982690146, 35.32517708434127, 0.0]","[0.0, 0.0, 0.0]",,,,,
237,2,10852.0,"[3590.659714891797, 5680.02054221123, 1.895]","[0.0, 0.0, 0.0]","[-1.47777768870421, 35.393932741048204, 0.0]","[0.0, 0.0, 0.0]",,,,,
238,3,10852.017919401547,"[3603.7023552118367, 6055.6496450188815, 1.895]",,"[-0.017447186134852, -29.976446676623755, 0.0]","[0.0, 0.0, 0.0]",10852.017807132144,139.0,14667.0,"[0.0, 0.0, 0.0]",7.44996628122121e-09
239,3,10852.079183773332,"[3606.163091588494, 5474.837679799701, 1.895]",,"[-3.989449281215171, 34.56815361223949, 0.0]","[0.0, 0.0, 0.0]",10852.079067537328,133.0,14732.0,"[0.0, 0.0, 0.0]",8.058627919545739e-09
240,2,10852.1,"[3590.5123282607515, 5683.550567428176, 1.895]","[0.0, 0.0, 0.0]","[-1.475637144725499, 35.342665036710024, 0.0]","[0.0, 0.0, 0.0]",,,,,
241,3,10852.189198343556,"[3644.730287444586, 5242.266810437234, 1.895]",,"[5.9715606651667335, -37.93298195260799, 0.0]","[0.0, 0.0, 0.0]",10852.189088077565,91.0,14814.0,"[0.0, 0.0, 0.0]",6.21599616869071e-09
242,3,10852.196504123513,"[3591.2392455303097, 5882.823726763053, 1.895]",,"[-0.8754227756871411, -30.08808588167386, 0.0]","[0.0, 0.0, 0.0]",10852.196392976351,145.0,14871.0,"[0.0, 0.0, 0.0]",7.816652218011016e-09
243,2,10852.199999999999,"[3590.365094349404, 5687.076934888774, 1.895]","[0.0, 0.0, 0.0]","[-1.4741081128340001, 35.30604352568708, 0.0]","[0.0, 0.0, 0.0]",,,,,
244,3,10852.231559983991,"[3599.1397427277857, 5558.296115821895, 1.895]",,"[-2.8956774272264783, 35.34858515220084, 0.0]","[0.0, 0.0, 0.0]",10852.231450251304,127.0,14928.0,"[0.0, 0.0, 0.0]",5.1415889000178475e-09
245,2,10852.3,"[3590.2176262381467, 5690.608911620591, 1.895]","[0.0, 0.0, 0.0]","[-1.476452925815353, 35.362203632660034, 0.0]","[0.0, 0.0, 0.0]",,,,,
246,2,10852.4,"[3590.070227847162, 5694.139218497273, 1.895]","[0.0, 0.0, 0.0]","[-1.475754885405134, 35.34548501818493, 0.0]","[0.0, 0.0, 0.0]",,,,,
247,3,10852.43808720458,"[3608.938249460167, 6043.430271593089, 1.895]",,"[3.637843134465029, -29.364016602579895, 0.0]","[0.0, 0.0, 0.0]",10852.43797254567,85.0,15111.0,"[0.0, 0.0, 0.0]",1.8696179867047353e-09
248,2,10852.5,"[3589.9226588201673, 5697.673612240029, 1.895]","[0.0, 0.0, 0.0]","[-1.477463295686183, 35.38640278217625, 0.0]","[0.0, 0.0, 0.0]",,,,,
249,3,10852.567088501102,"[3605.1144735588273, 5530.686086968066, 1.895]",,"[2.5341492941951262, -30.104516651659296, 0.0]","[0.0, 0.0, 0.0]",10852.566975898064,103.0,15225.0,"[0.0, 0.0, 0.0]",7.800443366870314e-09
250,3,10852.569708501112,"[3599.026146726684, 5603.012582063995, 1.895]",,"[2.5362740949817253, -30.129758298122844, 0.0]","[0.0, 0.0, 0.0]",10852.569601418032,115.0,15290.0,"[0.0, 0.0, 0.0]",9.872846980470781e-08
251,3,10852.599070903156,"[3592.1732682531892, 5908.008573574726, 1.895]",,"[-1.174368794415994, -30.05994820181386, 0.0]","[0.0, 0.0, 0.0]",10852.598954017925,151.0,15351.0,"[0.0, 0.0, 0.0]",1.2668122439097291e-08
252,2,10852.6,"[3589.77501129376, 5701.209886105158, 1.895]","[0.0, 0.0, 0.0]","[-1.478249232963639, 35.405226595366024, 0.0]","[0.0, 0.0, 0.0]",,,,,
253,2,10852.699999999999,"[3589.627411259505, 5704.745022496062, 1.895]","[0.0, 0.0, 0.0]","[-1.477773740831387, 35.39383818648929, 0.0]","[0.0, 0.0, 0.0]",,,,,
254,2,10852.8,"[3589.4798737155, 5708.278662196552, 1.895]","[0.0, 0.0, 0.0]","[-1.4771480875197691, 35.37885329978332, 0.0]","[0.0, 0.0, 0.0]",,,,,
255,2,10852.9,"[3589.3325074130216, 5711.8082005283995, 1.895]","[0.0, 0.0, 0.0]","[-1.475433614805045, 35.337790335844886, 0.0]","[0.0, 0.0, 0.0]",,,,,
256,2,10853.0,"[3589.185252921835, 5715.335060892249, 1.895]","[0.0, 0.0, 0.0]","[-1.4743141584860742, 35.31097848038754, 0.0]","[0.0, 0.0, 0.0]",,,,,
257,3,10853.017919642716,"[3603.7023552118367, 6055.6496450188815, 1.895]",,"[-0.017418076295492, -29.92643233387528, 0.0]","[0.0, 0.0, 0.0]",10853.017807132144,139.0,15478.0,"[0.0, 0.0, 0.0]",1.213549363251854e-07
258,3,10853.079184018128,"[3603.136333848043, 5509.508277713752, 1.895]",,"[-2.84241511257584, 34.69839274916279, 0.0]","[0.0, 0.0, 0.0]",10853.079067537328,133.0,15539.0,"[0.0, 0.0, 0.0]",3.660805237285727e-09
259,2,10853.1,"[3589.037587376843, 5718.871766316596, 1.895]","[0.0, 0.0, 0.0]","[-1.478429635308674, 35.40954737269087, 0.0]","[0.0, 0.0, 0.0]",,,,,
260,3,10853.196503932411,"[3591.2217579643, 5852.777902412638, 1.895]",,"[-0.017420984221318003, -29.93142851927841, 0.0]","[0.0, 0.0, 0.0]",10853.196392976351,145.0,15674.0,"[0.0, 0.0, 0.0]",3.0698497155043574e-09
261,2,10853.199999999999,"[3588.8900664060557, 5722.405009075553, 1.895]","[0.0, 0.0, 0.0]","[-1.476982156219664, 35.37487911522952, 0.0]","[0.0, 0.0, 0.0]",,,,,
262,3,10853.231559792092,"[3596.242173706115, 5593.667792353902, 1.895]",,"[-2.901961929757393, 35.42530235514772, 0.0]","[0.0, 0.0, 0.0]",10853.231450251304,127.0,15727.0,"[0.0, 0.0, 0.0]",2.1316445655445494e-09
263,3,10853.257606115503,"[3603.850587041975, 5545.700471787282, 1.895]",,"[2.533181393367642, -30.093018439325675, 0.0]","[0.0, 0.0, 0.0]",10853.257493643789,109.0,15796.0,"[0.0, 0.0, 0.0]",3.3774597067969703e-09
264,2,10853.3,"[3588.7425322156596, 5725.938568454474, 1.895]","[0.0, 0.0, 0.0]","[-1.477114511136989, 35.37804911903977, 0.0]","[0.0, 0.0, 0.0]",,,,,
265,3,10853.397383276495,"[3625.946941067661, 5373.191965338067, 1.895]",,"[3.946860985546577, -31.866082014927827, 0.0]","[0.0, 0.0, 0.0]",10853.397268045694,97.0,15861.0,"[0.0, 0.0, 0.0]",6.905150677050683e-09
266,2,10853.4,"[3588.594904942227, 5729.47435724501, 1.895]","[0.0, 0.0, 0.0]","[-1.478046459886603, 35.40037002131376, 0.0]","[0.0, 0.0, 0.0]",,,,,
267,3,10853.4380803315,"[3608.938249460167, 6043.430271593089, 1.895]",,"[3.640145384569729, -29.382599952053436, 0.0]","[0.0, 0.0, 0.0]",10853.43797254567,85.0,15906.0,"[0.0, 0.0, 0.0]",8.114374142939769e-09
268,3,10853.46573916992,"[3636.318440349337, 5240.592879641901, 1.895]",,"[-5.54883169910941, 35.57130287111494, 0.0]","[0.0, 0.0, 0.0]",10853.4656229306,157.0,15963.0,"[0.0, 0.0, 0.0]",2.7716097882502514e-09
269,2,10853.5,"[3588.4475585508853, 5733.003418689542, 1.895]","[0.0, 0.0, 0.0]","[-1.475234264208378, 35.33301573295609, 0.0]","[0.0, 0.0, 0.0]",,,,,
270,3,10853.567094191932,"[3607.649005804361, 5500.577021032372, 1.895]",,"[2.536506294482529, -30.132516720385564, 0.0]","[0.0, 0.0, 0.0]",10853.566975898064,103.0,16016.0,"[0.0, 0.0, 0.0]",4.617038482684294e-09
271,3,10853.599063157855,"[3591.2364142202323, 5877.9591821365175, 1.895]",,"[-0.017516721243127, -30.09591668521226, 0.0]","[0.0, 0.0, 0.0]",10853.598954017925,151.0,16142.0,"[0.0, 0.0, 0.0]",1.4327901702694112e-09
272,2,10853.6,"[3588.3001287771467, 5736.534477207765, 1.895]","[0.0, 0.0, 0.0]","[-1.476069090005832, 35.3530104644794, 0.0]","[0.0, 0.0, 0.0]",,,,,
273,2,10853.699999999999,"[3588.1529144486703, 5740.060375643261, 1.895]","[0.0, 0.0, 0.0]","[-1.473912048834638, 35.301347639384694, 0.0]","[0.0, 0.0, 0.0]",,,,,
274,2,10853.8,"[3588.0053901518086, 5743.593698064299, 1.895]","[0.0, 0.0, 0.0]","[-1.477015456924881, 35.3756766931863, 0.0]","[0.0, 0.0, 0.0]",,,,,
275,2,10853.9,"[3587.8582121944337, 5747.118725383435, 1.895]","[0.0, 0.0, 0.0]","[-1.4735479008245012, 35.29262600941484, 0.0]","[0.0, 0.0, 0.0]",,,,,
276,2,10854.0,"[3587.739323326075, 5750.647442609513, 1.895]","[0.0, 0.0, 0.0]","[-1.251440026264788, 35.332114098389546, 0.0]","[0.0, 0.0, 0.0]",,,,,
277,3,10854.017924462598,"[3603.7023552118367, 6055.6496450188815, 1.895]",,"[-0.017422865616626003, -29.934660989629364, 0.0]","[0.0, 0.0, 0.0]",10854.017807132144,139.0,16277.0,"[0.0, 0.0, 0.0]",4.163941504673023e-08
278,3,10854.0791758412,"[3600.294952281925, 5544.1940535862395, 1.895]",,"[-2.847742721655955, 34.763428806513446, 0.0]","[0.0, 0.0, 0.0]",10854.079067537328,133.0,16329.0,"[0.0, 0.0, 0.0]",4.069701998973432e-09
279,2,10854.1,"[3587.735890489036, 5754.185641339162, 1.895]","[0.0, 0.0, 0.0]","[-0.11753628812012201, 35.42432005118397, 0.0]","[0.0, 0.0, 0.0]",,,,,
280,3,10854.196508320063,"[3591.204293388584, 5822.771578260922, 1.895]",,"[-0.017422527115706, -29.934079400040346, 0.0]","[0.0, 0.0, 0.0]",10854.196392976351,145.0,16413.0,"[0.0, 0.0, 0.0]",2.6807174131792228e-08
281,2,10854.199999999999,"[3587.7324657243653, 5757.715519941157, 1.895]","[0.0, 0.0, 0.0]","[-0.034288794882959, 35.34119712563023, 0.0]","[0.0, 0.0, 0.0]",,,,,
282,3,10854.231564178664,"[3593.3444745692127, 5629.041057249759, 1.895]",,"[-2.897952610680234, 35.376359142211314, 0.0]","[0.0, 0.0, 0.0]",10854.231450251304,127.0,16465.0,"[0.0, 0.0, 0.0]",4.3582466914661605e-09
283,3,10854.257610939927,"[3606.3842865124784, 5515.601298832169, 1.895]",,"[2.528236563641558, -30.034276158798665, 0.0]","[0.0, 0.0, 0.0]",10854.257493643789,109.0,16525.0,"[0.0, 0.0, 0.0]",2.656974609793637e-09
284,2,10854.3,"[3587.729040189435, 5761.246192443376, 1.895]","[0.0, 0.0, 0.0]","[-0.034296506725882005, 35.34914566650596, 0.0]","[0.0, 0.0, 0.0]",,,,,
285,3,10854.39737511352,"[3629.8936192978936, 5341.32735884911, 1.895]",,"[3.938835409879219, -31.801285293332455, 0.0]","[0.0, 0.0, 0.0]",10854.397268045694,97.0,16581.0,"[0.0, 0.0, 0.0]",3.5849974298407614e-09
286,2,10854.4,"[3587.725613694259, 5764.777854663235, 1.895]","[0.0, 0.0, 0.0]","[-0.034306120721611, 35.35905473425335, 0.0]","[0.0, 0.0, 0.0]",,,,,
287,2,10854.5,"[3587.722190115491, 5768.306510964969, 1.895]","[0.0, 0.0, 0.0]","[-0.034276921612615, 35.32895943721976, 0.0]","[0.0, 0.0, 0.0]",,,,,
288,3,10854.567085579913,"[3610.574199986368, 5470.483685411531, 1.895]",,"[3.710272152298275, -29.963174411793545, 0.0]","[0.0, 0.0, 0.0]",10854.566975898064,103.0,16741.0,"[0.0, 0.0, 0.0]",4.670995978053492e-09
289,3,10854.569718579936,"[3604.0971732414478, 5542.771142262336, 1.895]",,"[2.537157542252205, -30.140253241423004, 0.0]","[0.0, 0.0, 0.0]",10854.569601418032,115.0,16797.0,"[0.0, 0.0, 0.0]",5.43055956603347e-09
290,3,10854.599067110248,"[3591.2189307827803, 5847.920451163738, 1.895]",,"[-0.017552749385119002, -30.15781754136454, 0.0]","[0.0, 0.0, 0.0]",10854.598954017925,151.0,16861.0,"[0.0, 0.0, 0.0]",5.7118049874885e-08
291,2,10854.6,"[3587.7187650932165, 5771.836655076502, 1.895]","[0.0, 0.0, 0.0]","[-0.034291374009093004, 35.34385541109773, 0.0]","[0.0, 0.0, 0.0]",,,,,
292,2,10854.699999999999,"[3587.7153365506297, 5775.3704275473, 1.895]","[0.0, 0.0, 0.0]","[-0.034326619432686, 35.380182598075436, 0.0]","[0.0, 0.0, 0.0]",,,,,
293,2,10854.8,"[3587.711913915389, 5778.898111362344, 1.895]","[0.0, 0.0, 0.0]","[-0.034267474999750004, 35.319222886006294, 0.0]","[0.0, 0.0, 0.0]",,,,,
294,2,10854.9,"[3587.7084883437947, 5782.428821653503, 1.895]","[0.0, 0.0, 0.0]","[-0.034296873806458, 35.34952400993517, 0.0]","[0.0, 0.0, 0.0]",,,,,
295,2,10855.0,"[3587.705058144523, 5785.964301656961, 1.895]","[0.0, 0.0, 0.0]","[-0.034343206189267006, 35.39727844049298, 0.0]","[0.0, 0.0, 0.0]",,,,,
296,3,10855.017915244585,"[3603.7023552118367, 6055.6496450188815, 1.895]",,"[-0.017411826338858002, -29.91569412713477, 0.0]","[0.0, 0.0, 0.0]",10855.017807132144,139.0,16969.0,"[0.0, 0.0, 0.0]",6.582978800897205e-08
297,3,10855.0791794296,"[3597.4545707943244, 5578.867621137356, 1.895]",,"[-2.847664298810942, 34.7624714703859, 0.0]","[0.0, 0.0, 0.0]",10855.079067537328,133.0,17025.0,"[0.0, 0.0, 0.0]",1.7486505923568162e-08
298,2,10855.1,"[3587.7016357109283, 5789.49177763675, 1.895]","[0.0, 0.0, 0.0]","[-0.034265456110755, 35.31714203634258, 0.0]","[0.0, 0.0, 0.0]",,,,,
299,3,10855.196498477584,"[3591.1868081667803, 5792.729781549333, 1.895]",,"[-0.017452208859298, -29.98507634574792, 0.0]","[0.0, 0.0, 0.0]",10855.196392976351,145.0,17105.0,"[0.0, 0.0, 0.0]",3.143046622e-06
300,2,10855.199999999999,"[3587.6982030421404, 5793.02980295084, 1.895]","[0.0, 0.0, 0.0]","[-0.03436793101525, 35.42276212844257, 0.0]","[0.0, 0.0, 0.0]",,,,,
301,3,10855.231559429632,"[3591.309505195943, 5664.457555642581, 1.895]",,"[-1.481808859167534, 35.49048243005181, 0.0]","[0.0, 0.0, 0.0]",10855.231450251304,127.0,17157.0,"[0.0, 0.0, 0.0]",1.1566860157594161e-08
302,3,10855.257606628917,"[3608.921391207811, 5485.461673387612, 1.895]",,"[2.5402711904679522, -30.17724193611334, 0.0]","[0.0, 0.0, 0.0]",10855.257493643789,109.0,17208.0,"[0.0, 0.0, 0.0]",7.571340723469822e-09
303,2,10855.3,"[3587.694771808995, 5796.566348559996, 1.895]","[0.0, 0.0, 0.0]","[-0.034353557348423006, 35.40794730061111, 0.0]","[0.0, 0.0, 0.0]",,,,,
304,3,10855.397377814612,"[3634.141083871011, 5309.532319501195, 1.895]",,"[4.99202573917273, -31.71070895678899, 0.0]","[0.0, 0.0, 0.0]",10855.397268045694,97.0,17272.0,"[0.0, 0.0, 0.0]",2.99439505731631e-09
305,2,10855.4,"[3587.6913380456253, 5800.105502051389, 1.895]","[0.0, 0.0, 0.0]","[-0.034378889987070005, 35.4340574563981, 0.0]","[0.0, 0.0, 0.0]",,,,,
306,3,10855.438087844908,"[3608.938249460167, 6043.430271593089, 1.895]",,"[4.588198901061453, -29.146171292766624, 0.0]","[0.0, 0.0, 0.0]",10855.43797254567,85.0,17316.0,"[0.0, 0.0, 0.0]",3.6057489740298867e-09
307,3,10855.465732871915,"[3625.239922396205, 5311.61275172365, 1.895]",,"[-5.548432244436269, 35.56874212967945, 0.0]","[0.0, 0.0, 0.0]",10855.4656229306,157.0,17372.0,"[0.0, 0.0, 0.0]",2.332504999064113e-09
308,2,10855.5,"[3587.6879045889527, 5803.644339432506, 1.895]","[0.0, 0.0, 0.0]","[-0.034375819331788, 35.4308925556188, 0.0]","[0.0, 0.0, 0.0]",,,,,
309,3,10855.567087893793,"[3614.2898554283584, 5440.477036979157, 1.895]",,"[3.713421891255062, -29.988610868700185, 0.0]","[0.0, 0.0, 0.0]",10855.566975898064,103.0,17432.0,"[0.0, 0.0, 0.0]",6.25407289592037e-09
310,3,10855.569707893952,"[3606.633153223294, 5512.644877891641, 1.895]",,"[2.532177441811458, -30.08109196111471, 0.0]","[0.0, 0.0, 0.0]",10855.569601418032,115.0,17484.0,"[0.0, 0.0, 0.0]",4.851093778720876e-09
311,3,10855.599068989564,"[3591.201443815948, 5817.875656275873, 1.895]",,"[-0.017506858517154, -30.078971289150214, 0.0]","[0.0, 0.0, 0.0]",10855.598954017925,151.0,17544.0,"[0.0, 0.0, 0.0]",1.5497609130000002e-06
312,2,10855.6,"[3587.684477018999, 5807.177109417747, 1.895]","[0.0, 0.0, 0.0]","[-0.034316881414603005, 35.37014569774545, 0.0]","[0.0, 0.0, 0.0]",,,,,
313,2,10855.699999999999,"[3587.681044898528, 5810.714569586868, 1.895]","[0.0, 0.0, 0.0]","[-0.034362441264816, 35.417103888603464, 0.0]","[0.0, 0.0, 0.0]",,,,,
314,2,10855.8,"[3587.677618925393, 5814.245693743414, 1.895]","[0.0, 0.0, 0.0]","[-0.034300894042555, 35.35366763635586, 0.0]","[0.0, 0.0, 0.0]",,,,,
315,2,10855.9,"[3587.674190729465, 5817.779108915395, 1.895]","[0.0, 0.0, 0.0]","[-0.034323148677108, 35.37660531699978, 0.0]","[0.0, 0.0, 0.0]",,,,,
316,2,10856.0,"[3587.6707616545928, 5821.313430008641, 1.895]","[0.0, 0.0, 0.0]","[-0.034331948681855004, 35.385675414199625, 0.0]","[0.0, 0.0, 0.0]",,,,,
317,3,10856.017917557618,"[3603.7023552118367, 6055.6496450188815, 1.895]",,"[1.28415154933274, -29.87617890286337, 0.0]","[0.0, 0.0, 0.0]",10856.017807132144,139.0,17664.0,"[0.0, 0.0, 0.0]",8.804638383762604e-08
318,3,10856.079181311226,"[3594.614670157719, 5613.535318765878, 1.895]",,"[-2.8458618701396583, 34.740468569521106, 0.0]","[0.0, 0.0, 0.0]",10856.079067537328,133.0,17724.0,"[0.0, 0.0, 0.0]",1.288083042401656e-08
319,2,10856.1,"[3587.6673337990746, 5824.846494323193, 1.895]","[0.0, 0.0, 0.0]","[-0.034319740492361, 35.37309252719739, 0.0]","[0.0, 0.0, 0.0]",,,,,
320,3,10856.196505579424,"[3591.169338485745, 5762.714685820399, 1.895]",,"[-0.017421562789644, -29.932422567324338, 0.0]","[0.0, 0.0, 0.0]",10856.196392976351,145.0,17792.0,"[0.0, 0.0, 0.0]",1.95762966391124e-08
321,2,10856.199999999999,"[3587.663902090488, 5828.383529965451, 1.895]","[0.0, 0.0, 0.0]","[-0.034358317468080005, 35.412853519324756, 0.0]","[0.0, 0.0, 0.0]",,,,,
322,3,10856.23156102181,"[3589.8294627833166, 5699.905730294883, 1.895]",,"[-1.479199645024283, 35.427989708312154, 0.0]","[0.0, 0.0, 0.0]",10856.231450251304,127.0,17843.0,"[0.0, 0.0, 0.0]",6.1582230002870346e-09
323,3,10856.257601635847,"[3612.435267727553, 5455.454195651134, 1.895]",,"[3.708368875333945, -29.94780405150482, 0.0]","[0.0, 0.0, 0.0]",10856.257493643789,109.0,17895.0,"[0.0, 0.0, 0.0]",1.716477730790765e-09
324,2,10856.3,"[3587.6604676289903, 5831.923403012395, 1.895]","[0.0, 0.0, 0.0]","[-0.034385879658814004, 35.44126165729752, 0.0]","[0.0, 0.0, 0.0]",,,,,
325,3,10856.397385833778,"[3639.131471020372, 5277.832019313775, 1.895]",,"[4.995229091241839, -31.731057522767575, 0.0]","[0.0, 0.0, 0.0]",10856.397268045694,97.0,17955.0,"[0.0, 0.0, 0.0]",2.0492099539108233e-09
326,2,10856.4,"[3587.657033587216, 5835.4628434532, 1.895]","[0.0, 0.0, 0.0]","[-0.034381677377409, 35.43693039817902, 0.0]","[0.0, 0.0, 0.0]",,,,,
327,3,10856.43808285946,"[3608.938249460167, 6043.430271593089, 1.895]",,"[4.59367571703261, -29.180962333843194, 0.0]","[0.0, 0.0, 0.0]",10856.43797254567,85.0,18011.0,"[0.0, 0.0, 0.0]",2.45588143328839e-09
328,3,10856.465740865217,"[3620.8823092548937, 5347.297224594565, 1.895]",,"[-4.132394725567928, 35.806760680568004, 0.0]","[0.0, 0.0, 0.0]",10856.4656229306,157.0,18063.0,"[0.0, 0.0, 0.0]",4.664642207981578e-09
329,2,10856.5,"[3587.653601409781, 5839.000362334368, 1.895]","[0.0, 0.0, 0.0]","[-0.034363011589828005, 35.417691714502396, 0.0]","[0.0, 0.0, 0.0]",,,,,
330,3,10856.567082887113,"[3618.004180708947, 5410.481130577674, 1.895]",,"[3.715213421515048, -30.00307879218877, 0.0]","[0.0, 0.0, 0.0]",10856.566975898064,103.0,18119.0,"[0.0, 0.0, 0.0]",4.0265129600507834e-09
331,3,10856.569715887497,"[3609.1693867372464, 5482.515601677266, 1.895]",,"[2.532384673666252, -30.083553779332615, 0.0]","[0.0, 0.0, 0.0]",10856.569601418032,115.0,18175.0,"[0.0, 0.0, 0.0]",3.734308408484256e-09
332,3,10856.599063887505,"[3591.1839543273654, 5787.826528704526, 1.895]",,"[-0.017403491303635003, -29.901373495427187, 0.0]","[0.0, 0.0, 0.0]",10856.598954017925,151.0,18231.0,"[0.0, 0.0, 0.0]",4.7206797275644425e-08
333,2,10856.6,"[3587.6501708723963, 5842.536190828236, 1.895]","[0.0, 0.0, 0.0]","[-0.034346591377495, 35.40076753166273, 0.0]","[0.0, 0.0, 0.0]",,,,,
334,2,10856.699999999999,"[3587.646742931132, 5846.069343520549, 1.895]","[0.0, 0.0, 0.0]","[-0.034320598982780004, 35.37397736666867, 0.0]","[0.0, 0.0, 0.0]",,,,,
335,2,10856.8,"[3587.6433130934256, 5849.604450860732, 1.895]","[0.0, 0.0, 0.0]","[-0.034339586185280005, 35.39354733022992, 0.0]","[0.0, 0.0, 0.0]",,,,,
336,2,10856.9,"[3587.6398882753588, 5853.1343844976645, 1.895]","[0.0, 0.0, 0.0]","[-0.034289329485399006, 35.34174813625337, 0.0]","[0.0, 0.0, 0.0]",,,,,
337,2,10857.0,"[3587.6364525327085, 5856.675578018429, 1.895]","[0.0, 0.0, 0.0]","[-0.034398706574718003, 35.45448226085078, 0.0]","[0.0, 0.0, 0.0]",,,,,
338,2,10857.1,"[3587.6330281946966, 5860.205016866336, 1.895]","[0.0, 0.0, 0.0]","[-0.034284523167302, 35.336794301162314, 0.0]","[0.0, 0.0, 0.0]",,,,,
339,3,10857.196500849532,"[3591.759254235772, 5732.728166759591, 1.895]",,"[1.284538400697776, -29.885179118259416, 0.0]","[0.0, 0.0, 0.0]",10857.196392976351,145.0,18483.0,"[0.0, 0.0, 0.0]",1.230976419086316e-08
340,2,10857.199999999999,"[3587.629594512431, 5863.744086764443, 1.895]","[0.0, 0.0, 0.0]","[-0.034378077972449, 35.433220519173574, 0.0]","[0.0, 0.0, 0.0]",,,,,
341,3,10857.257603938437,"[3616.1512378443367, 5425.445005988534, 1.895]",,"[3.709061356650372, -29.9533963470833, 0.0]","[0.0, 0.0, 0.0]",10857.257493643789,109.0,18591.0,"[0.0, 0.0, 0.0]",1.772677791752356e-09
342,2,10857.3,"[3587.626159436589, 5867.284593010908, 1.895]","[0.0, 0.0, 0.0]","[-0.034392030478979, 35.447601260327765, 0.0]","[0.0, 0.0, 0.0]",,,,,
343,2,10857.4,"[3587.6227348554767, 5870.814282421002, 1.895]","[0.0, 0.0, 0.0]","[-0.034286957093157, 35.339302933514155, 0.0]","[0.0, 0.0, 0.0]",,,,,
